date,pair,fold,pnl,equity,event
2020-12-23,HEROMOTOCO__EICHERMOT,3,0.0,195145.42022226367,flat
2020-12-24,HEROMOTOCO__EICHERMOT,3,0.0,195145.42022226367,flat
2020-12-28,HEROMOTOCO__EICHERMOT,3,0.0,195145.42022226367,flat
2020-12-29,HEROMOTOCO__EICHERMOT,3,0.0,195145.42022226367,flat
2020-12-30,HEROMOTOCO__EICHERMOT,3,0.0,195145.42022226367,flat
2020-12-31,HEROMOTOCO__EICHERMOT,3,0.0,195145.42022226367,flat
2021-01-01,HEROMOTOCO__EICHERMOT,3,0.0,195145.42022226367,flat
2021-01-04,HEROMOTOCO__EICHERMOT,3,-1144.8153709225874,194000.60485134108,entry
2021-01-05,HEROMOTOCO__EICHERMOT,3,-9.908071516481165,193990.6967798246,hold
2021-01-06,HEROMOTOCO__EICHERMOT,3,932.1326321703767,194922.82941199496,hold
2021-01-07,HEROMOTOCO__EICHERMOT,3,-624.158284353596,194298.67112764137,hold
2021-01-08,HEROMOTOCO__EICHERMOT,3,-526.4722862799657,193772.19884136142,hold
2021-01-11,HEROMOTOCO__EICHERMOT,3,293.76968493150684,194065.9685262929,hold
2021-01-12,HEROMOTOCO__EICHERMOT,3,-1387.508928510274,192678.45959778264,hold
2021-01-13,HEROMOTOCO__EICHERMOT,3,426.51644167380135,193104.97603945644,hold
2021-01-14,HEROMOTOCO__EICHERMOT,3,-229.54028823309076,192875.43575122335,hold
2021-01-15,HEROMOTOCO__EICHERMOT,3,-526.0278841235017,192349.40786709986,hold
2021-01-18,HEROMOTOCO__EICHERMOT,3,-1081.645333984375,191267.76253311548,hold
2021-01-19,HEROMOTOCO__EICHERMOT,3,1022.3498552011986,192290.1123883167,hold
2021-01-20,HEROMOTOCO__EICHERMOT,3,-456.74811425637245,191833.36427406032,exit
2021-01-21,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-01-22,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-01-25,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-01-27,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-01-28,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-01-29,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-01,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-02,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-03,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-04,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-05,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-08,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-09,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-10,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-11,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-12,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-15,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-16,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-17,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-18,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-19,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-22,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-23,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-24,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-25,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-02-26,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-01,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-02,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-03,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-04,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-05,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-08,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-09,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-10,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-12,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-15,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-16,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-17,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-18,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-19,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-22,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-23,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-24,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-25,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-26,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-30,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-03-31,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-01,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-05,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-06,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-07,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-08,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-09,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-12,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-13,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-15,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-16,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-19,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-20,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-22,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-23,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-26,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-27,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-28,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-29,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-04-30,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-03,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-04,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-05,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-06,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-07,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-10,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-11,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-12,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-14,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-17,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-18,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-19,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-20,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-21,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-24,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-25,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-26,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-27,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-28,HEROMOTOCO__EICHERMOT,3,0.0,191833.36427406032,flat
2021-05-31,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-01,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-02,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-03,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-04,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-07,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-08,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-09,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-10,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-11,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-14,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-15,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-16,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-17,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-18,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-21,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-22,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-23,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-24,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-25,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-28,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-29,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-06-30,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-01,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-02,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-05,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-06,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-07,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-08,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-09,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-12,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-13,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-14,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-15,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-16,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-19,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-20,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-22,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-23,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-26,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-27,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-28,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-29,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-07-30,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-02,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-03,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-04,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-05,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-06,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-09,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-10,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-11,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-12,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-13,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-16,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-17,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-18,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-20,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-23,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-24,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-25,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-26,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-27,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-30,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-08-31,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-01,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-02,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-03,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-06,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-07,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-08,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-09,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-13,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-14,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-15,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-16,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-17,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-20,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-21,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-22,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-23,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-24,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-27,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-28,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-29,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-09-30,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-01,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-04,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-05,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-06,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-07,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-08,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-11,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-12,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-13,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-14,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-18,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-19,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-20,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-21,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-22,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-25,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-26,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-27,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-28,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-10-29,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-01,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-02,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-03,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-04,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-08,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-09,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-10,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-11,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-12,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-15,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-16,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-17,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-18,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-22,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-23,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-24,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-25,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-26,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-29,HEROMOTOCO__EICHERMOT,4,0.0,191833.36427406032,flat
2021-11-30,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-01,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-02,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-03,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-06,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-07,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-08,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-09,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-10,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-13,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-14,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-15,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-16,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-17,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-20,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-21,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-22,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-23,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-24,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-27,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-28,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-29,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-30,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2021-12-31,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-03,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-04,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-05,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-06,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-07,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-10,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-11,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-12,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-13,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-14,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-17,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-18,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-19,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-20,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-21,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-24,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-25,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-27,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-28,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-01-31,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-01,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-02,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-03,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-04,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-07,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-08,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-09,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-10,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-11,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-14,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-15,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-16,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-17,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-18,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-21,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-22,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-23,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-24,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-25,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-02-28,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-02,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-03,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-04,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-07,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-08,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-09,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-10,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-11,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-14,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-15,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-16,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-17,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-21,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-22,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-23,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-24,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-25,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-28,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-29,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-30,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-03-31,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-01,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-04,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-05,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-06,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-07,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-08,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-11,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-12,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-13,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-18,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-19,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-20,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-21,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-22,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-25,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
2022-04-26,HEROMOTOCO__EICHERMOT,5,0.0,191833.36427406032,flat
